Engine Fuel Type,Transmission Type,Driven_Wheels,Market Category,Vehicle Size,Vehicle Style,Engine HP,Engine Cylinders,Number of Doors,highway MPG,city mpg,MSRP,Popularity,,Make,Year
regular unleaded,MANUAL,front wheel drive,Hatchback,Compact,2dr Hatchback,172,6,2,24,17,22620,1439,,Hyundai,2008
regular unleaded,MANUAL,front wheel drive,Hatchback,Compact,2dr Hatchback,172,6,2,24,17,20170,1439,,Hyundai,2008
regular unleaded,MANUAL,front wheel drive,Hatchback,Compact,2dr Hatchback,138,4,2,28,20,17270,1439,,Hyundai,2008
regular unleaded,AUTOMATIC,front wheel drive,Hatchback,Compact,2dr Hatchback,172,6,2,24,17,22770,1439,,Hyundai,2008
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,20,30225,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,20,28230,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,20,33235,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,21,37650,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,20,39625,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,21,26255,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,20,35565,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,21,33590,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,21,31260,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,21,28250,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,21,24890,873,,Volkswagen,2016
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,20,36420,873,,Volkswagen,2016
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,20,33365,873,,Volkswagen,2016
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,21,28700,873,,Volkswagen,2016
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,20,26865,873,,Volkswagen,2016
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,21,31390,873,,Volkswagen,2016
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,21,34445,873,,Volkswagen,2016
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,26,20,30675,873,,Volkswagen,2016
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,24,20,30095,873,,Volkswagen,2017
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,24,20,32070,873,,Volkswagen,2017
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,24,20,26970,873,,Volkswagen,2017
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,24,20,34580,873,,Volkswagen,2017
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,24,20,24995,873,,Volkswagen,2017
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,200,4,4,24,20,36475,873,,Volkswagen,2017
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,24,20,34500,873,,Volkswagen,2017
premium unleaded (recommended),AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,200,4,4,24,20,32605,873,,Volkswagen,2017
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,17,12,39780,2009,,Nissan,2014
regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,18,13,34440,2009,,Nissan,2014
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,317,8,4,17,12,37580,2009,,Nissan,2014
regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,18,13,31910,2009,,Nissan,2014
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,17,12,34760,2009,,Nissan,2014
regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,317,8,4,18,13,29360,2009,,Nissan,2014
regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,18,13,33990,2009,,Nissan,2014
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,17,12,37320,2009,,Nissan,2014
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,17,12,43280,2009,,Nissan,2014
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,317,8,4,17,12,34640,2009,,Nissan,2014
regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,18,13,40580,2009,,Nissan,2014
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,317,8,4,17,12,32210,2009,,Nissan,2014
regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,317,8,4,18,13,31790,2009,,Nissan,2014
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,17,12,36840,2009,,Nissan,2014
regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,18,13,41160,2009,,Nissan,2015
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,317,8,4,17,12,32490,2009,,Nissan,2015
regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,18,13,32060,2009,,Nissan,2015
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,17,12,34910,2009,,Nissan,2015
regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,317,8,4,18,13,31940,2009,,Nissan,2015
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,317,8,4,17,12,38170,2009,,Nissan,2015
regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,18,13,34140,2009,,Nissan,2015
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Extended Cab Pickup,317,8,4,17,12,34790,2009,,Nissan,2015
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,17,12,40370,2009,,Nissan,2015
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,17,12,43860,2009,,Nissan,2015
regular unleaded,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,317,8,4,18,13,29640,2009,,Nissan,2015
regular unleaded,AUTOMATIC,four wheel drive,Flex Fuel,Large,Crew Cab Pickup,317,8,4,17,12,36990,2009,,Nissan,2015
premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,305,6,4,26,18,42985,204,,Acura,2012
premium unleaded (required),AUTOMATIC,front wheel drive,"Luxury,Performance",Midsize,Sedan,280,6,4,29,20,41635,204,,Acura,2012
premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,305,6,4,26,18,39255,204,,Acura,2012
premium unleaded (required),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,305,6,4,26,18,45185,204,,Acura,2012
premium unleaded (required),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,280,6,4,29,20,35705,204,,Acura,2012
premium unleaded (required),MANUAL,all wheel drive,"Luxury,Performance",Midsize,Sedan,305,6,4,25,17,42985,204,,Acura,2012
premium unleaded (required),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,280,6,4,29,20,39435,204,,Acura,2012
premium unleaded (recommended),AUTOMATIC,front wheel drive,"Luxury,Performance",Midsize,Sedan,280,6,4,29,20,39635,204,,Acura,2013
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,305,6,4,26,18,45385,204,,Acura,2013
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,305,6,4,26,18,39455,204,,Acura,2013
premium unleaded (recommended),MANUAL,all wheel drive,"Luxury,Performance",Midsize,Sedan,305,6,4,25,17,43185,204,,Acura,2013
premium unleaded (recommended),AUTOMATIC,front wheel drive,"Luxury,Performance",Midsize,Sedan,280,6,4,29,20,41835,204,,Acura,2013
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,305,6,4,26,18,43185,204,,Acura,2013
premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,280,6,4,29,20,35905,204,,Acura,2013
premium unleaded (recommended),AUTOMATIC,front wheel drive,"Luxury,Performance",Midsize,Sedan,280,6,4,29,20,37405,204,,Acura,2013
premium unleaded (recommended),AUTOMATIC,front wheel drive,"Luxury,Performance",Midsize,Sedan,280,6,4,29,20,37530,204,,Acura,2014
premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,280,6,4,29,20,36030,204,,Acura,2014
premium unleaded (recommended),MANUAL,all wheel drive,"Luxury,Performance",Midsize,Sedan,305,6,4,25,17,43310,204,,Acura,2014
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,305,6,4,26,18,39580,204,,Acura,2014
premium unleaded (recommended),AUTOMATIC,front wheel drive,"Luxury,Performance",Midsize,Sedan,280,6,4,29,20,39760,204,,Acura,2014
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,305,6,4,26,18,45510,204,,Acura,2014
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Luxury,Performance",Midsize,Sedan,305,6,4,26,18,43310,204,,Acura,2014
premium unleaded (recommended),AUTOMATIC,front wheel drive,"Luxury,Performance",Midsize,Sedan,280,6,4,29,20,41960,204,,Acura,2014
premium unleaded (recommended),AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,290,6,4,31,21,41575,204,,Acura,2015
premium unleaded (recommended),AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,206,4,4,35,24,35500,204,,Acura,2015
premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,290,6,4,34,21,42600,204,,Acura,2015
premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,290,6,4,34,21,39375,204,,Acura,2015
premium unleaded (recommended),AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,290,6,4,31,21,44800,204,,Acura,2015
premium unleaded (recommended),AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,206,4,4,35,24,31445,204,,Acura,2015
premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,290,6,4,34,21,35320,204,,Acura,2015
premium unleaded (recommended),AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,290,6,4,31,21,41575,204,,Acura,2016
premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,290,6,4,34,21,35320,204,,Acura,2016
premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,290,6,4,34,21,42600,204,,Acura,2016
premium unleaded (recommended),AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,206,4,4,35,24,35750,204,,Acura,2016
premium unleaded (recommended),AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,290,6,4,31,21,44800,204,,Acura,2016
premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,290,6,4,34,21,39375,204,,Acura,2016
premium unleaded (recommended),AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,206,4,4,35,24,31695,204,,Acura,2016
premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,290,6,4,34,21,42600,204,,Acura,2017
premium unleaded (recommended),AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,206,4,4,35,24,35950,204,,Acura,2017
premium unleaded (recommended),AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,290,6,4,31,21,44800,204,,Acura,2017
premium unleaded (recommended),AUTOMATED_MANUAL,front wheel drive,Luxury,Midsize,Sedan,206,4,4,35,24,31900,204,,Acura,2017
premium unleaded (recommended),AUTOMATIC,all wheel drive,Luxury,Midsize,Sedan,290,6,4,31,21,41600,204,,Acura,2017
premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,290,6,4,34,21,39400,204,,Acura,2017
premium unleaded (recommended),AUTOMATIC,front wheel drive,Luxury,Midsize,Sedan,290,6,4,34,21,35350,204,,Acura,2017
regular unleaded,AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,185,6,4,23,17,23965,210,,Pontiac,2007
regular unleaded,AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,185,6,4,24,17,22455,210,,Pontiac,2007
regular unleaded,AUTOMATIC,all wheel drive,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,264,6,4,24,16,29745,210,,Pontiac,2008
regular unleaded,AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,185,6,4,24,17,25145,210,,Pontiac,2008
regular unleaded,AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,185,6,4,24,17,23520,210,,Pontiac,2008
regular unleaded,AUTOMATIC,front wheel drive,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,264,6,4,24,16,28120,210,,Pontiac,2008
regular unleaded,AUTOMATIC,front wheel drive,Crossover,Compact,4dr SUV,185,6,4,24,17,24820,210,,Pontiac,2009
regular unleaded,AUTOMATIC,all wheel drive,Crossover,Compact,4dr SUV,185,6,4,24,17,26815,210,,Pontiac,2009
regular unleaded,AUTOMATIC,all wheel drive,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,264,6,4,24,16,31415,210,,Pontiac,2009
regular unleaded,AUTOMATIC,front wheel drive,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,264,6,4,24,17,29420,210,,Pontiac,2009
premium unleaded (required),AUTOMATIC,all wheel drive,"Crossover,Performance",Midsize,4dr SUV,350,8,4,17,12,48390,873,,Volkswagen,2008
premium unleaded (required),AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,280,6,4,20,14,39300,873,,Volkswagen,2008
diesel,AUTOMATIC,all wheel drive,"Crossover,Luxury,Diesel",Midsize,4dr SUV,310,10,4,20,15,68340,873,,Volkswagen,2008
diesel,AUTOMATIC,all wheel drive,"Crossover,Diesel",Midsize,4dr SUV,221,6,4,25,17,42800,873,,Volkswagen,2009
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,280,6,4,20,14,39300,873,,Volkswagen,2009
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Performance",Midsize,4dr SUV,350,8,4,18,13,48900,873,,Volkswagen,2009
diesel,AUTOMATIC,all wheel drive,"Crossover,Diesel",Midsize,4dr SUV,240,6,4,29,20,62200,873,,Volkswagen,2015
diesel,AUTOMATIC,all wheel drive,"Crossover,Diesel",Midsize,4dr SUV,240,6,4,29,20,56670,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Performance",Midsize,4dr SUV,280,6,4,23,17,53170,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,280,6,4,23,17,48745,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,280,6,4,23,17,44705,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Performance",Midsize,4dr SUV,280,6,4,23,17,58700,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Hybrid",Midsize,4dr SUV,380,6,4,24,20,66995,873,,Volkswagen,2015
diesel,AUTOMATIC,all wheel drive,"Crossover,Diesel",Midsize,4dr SUV,240,6,4,29,20,52245,873,,Volkswagen,2015
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Performance",Midsize,4dr SUV,280,6,4,23,17,51450,873,,Volkswagen,2016
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,280,6,4,23,17,46745,873,,Volkswagen,2016
diesel,AUTOMATIC,all wheel drive,"Crossover,Diesel",Midsize,4dr SUV,240,6,4,29,21,54950,873,,Volkswagen,2016
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,280,6,4,23,17,42705,873,,Volkswagen,2016
diesel,AUTOMATIC,all wheel drive,"Crossover,Diesel",Midsize,4dr SUV,240,6,4,29,21,63245,873,,Volkswagen,2016
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Performance",Midsize,4dr SUV,280,6,4,23,17,59745,873,,Volkswagen,2016
diesel,AUTOMATIC,all wheel drive,"Crossover,Diesel",Midsize,4dr SUV,240,6,4,29,21,50245,873,,Volkswagen,2016
premium unleaded (recommended),AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,280,6,4,23,17,49495,873,,Volkswagen,2017
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Performance",Midsize,4dr SUV,280,6,4,23,17,52795,873,,Volkswagen,2017
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Crossover,Performance",Midsize,4dr SUV,280,6,4,23,17,60195,873,,Volkswagen,2017
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,32995,1013,,Chrysler,2014
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,30765,1013,,Chrysler,2014
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,41995,1013,,Chrysler,2014
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,34465,1013,,Chrysler,2014
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,29995,1013,,Chrysler,2015
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,37945,1013,,Chrysler,2015
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,35315,1013,,Chrysler,2015
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,33695,1013,,Chrysler,2015
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,40295,1013,,Chrysler,2015
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,31465,1013,,Chrysler,2015
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,35845,1013,,Chrysler,2016
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,34145,1013,,Chrysler,2016
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,40645,1013,,Chrysler,2016
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,29995,1013,,Chrysler,2016
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,38445,1013,,Chrysler,2016
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,37345,1013,,Chrysler,2016
flex-fuel (unleaded/E85),AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,283,6,4,25,17,31875,1013,,Chrysler,2016
flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,"Flex Fuel,Luxury",Large,Sedan,239,8,4,24,16,52055,61,,Lincoln,2009
flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,"Flex Fuel,Luxury",Large,Sedan,239,8,4,24,16,46385,61,,Lincoln,2009
flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,"Flex Fuel,Luxury",Large,Sedan,239,8,4,24,16,52595,61,,Lincoln,2010
flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,"Flex Fuel,Luxury",Large,Sedan,239,8,4,24,16,46925,61,,Lincoln,2010
flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,"Flex Fuel,Luxury",Large,Sedan,239,8,4,24,16,47225,61,,Lincoln,2011
flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,"Flex Fuel,Luxury",Large,Sedan,239,8,4,24,16,47000,61,,Lincoln,2011
flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,"Flex Fuel,Luxury",Large,Sedan,239,8,4,24,16,52895,61,,Lincoln,2011
flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,"Flex Fuel,Luxury",Large,Sedan,239,8,4,24,16,52670,61,,Lincoln,2011
premium unleaded (required),AUTOMATIC,rear wheel drive,"Factory Tuner,Performance",Midsize,4dr SUV,395,8,4,17,13,34885,1385,,Chevrolet,2007
premium unleaded (required),AUTOMATIC,all wheel drive,"Factory Tuner,Performance",Midsize,4dr SUV,395,8,4,16,12,33620,1385,,Chevrolet,2007
premium unleaded (required),AUTOMATIC,all wheel drive,"Factory Tuner,Performance",Midsize,4dr SUV,395,8,4,16,12,37125,1385,,Chevrolet,2007
premium unleaded (required),AUTOMATIC,rear wheel drive,"Factory Tuner,Performance",Midsize,4dr SUV,395,8,4,17,13,31320,1385,,Chevrolet,2007
premium unleaded (required),AUTOMATIC,rear wheel drive,"Factory Tuner,Performance",Midsize,4dr SUV,390,8,4,16,12,32155,1385,,Chevrolet,2008
premium unleaded (required),AUTOMATIC,all wheel drive,"Factory Tuner,Performance",Midsize,4dr SUV,390,8,4,16,12,34290,1385,,Chevrolet,2008
premium unleaded (required),AUTOMATIC,all wheel drive,"Factory Tuner,Performance",Midsize,4dr SUV,390,8,4,16,12,37725,1385,,Chevrolet,2008
premium unleaded (required),AUTOMATIC,rear wheel drive,"Factory Tuner,Performance",Midsize,4dr SUV,390,8,4,16,12,35590,1385,,Chevrolet,2008
premium unleaded (recommended),AUTOMATIC,all wheel drive,"Factory Tuner,Performance",Midsize,4dr SUV,390,8,4,16,12,39330,1385,,Chevrolet,2009
premium unleaded (recommended),AUTOMATIC,rear wheel drive,"Factory Tuner,Performance",Midsize,4dr SUV,390,8,4,16,12,37195,1385,,Chevrolet,2009
flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,Flex Fuel,Large,Passenger Van,275,6,3,19,14,35430,5657,,Ford,2015
flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,"Flex Fuel,Diesel",Large,Passenger Van,275,6,3,19,14,40830,5657,,Ford,2015
flex-fuel (unleaded/E85),AUTOMATIC,rear wheel drive,"Flex Fuel,Diesel",Midsize,Passenger Van,275,6,3,19,14,36070,5657,,Ford,2015
